transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_gemini;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;1;Client;Okay.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;2;Therapist;Thanks. I want you to know that whenever patients and I talk about alcohol and drugs, my role is to share information and learn from what they want to do, if anything. Does that make sense?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;3;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;4;Therapist;Great. So, you wrote here that you've used alcohol in the last year on at least eight days?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;5;Client;Yeah. Somewhere around eight days. I'm not sure.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;6;Therapist;Okay. How would you describe your drinking?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;7;Client;Um, I really only drink at parties. I don't drink at home or anything.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;8;Therapist;Okay. What kind of alcohol do you drink at parties?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;9;Client;Um, liquor, whenever people are mixing, um, vodka, sometimes beer, but I don't like beer very much. Um, the drinks at parties are usually like vodka and orange juice or gin and tonics.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;10;Therapist;How much do you think you usually drink at a party?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;11;Client;You mean the whole time I'm there?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;12;Therapist;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;13;Client;Um, probably four or five drinks.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;14;Therapist;Okay. You checked the box here that drinking helps you feel relaxed, feel better about yourself or fit in?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;15;Client;Yeah. It makes me feel relaxed.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;16;Therapist;And you also checked that sometimes you forget things when you drink.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;17;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;18;Therapist;What kind of things do you forget?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;19;Client;Um, I forget how many drinks I've had like when a friend asks me or I forget whose house I'm at.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;20;Therapist;Sometimes you forget where you're at.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;21;Client;Right.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;22;Therapist;Here's the part where I share information. The safest level of drinking for teenagers is zero drinks. That's because we know a number of negative things are more likely to happen when adolescents drink. We know alcohol can harm how the brain develops as an adolescent and teens who drink are more likely to hurt themselves by accident. Sexual assault is another thing more likely to happen and so are sexually transmitted diseases. I'm curious, do you think your drinking has anything to do with the possibility of having an STD?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;23;Client;Um, yeah. I was drinking the last time I had sex. Um, the guy had been drinking too, and we didn't use a condom.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;24;Therapist;Do you remember giving consent when you had sex?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;25;Client;Yeah. We've had sex before and we've used a condom before.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;26;Therapist;How do you think drinking alcohol affected using a condom this time?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;27;Client;Well, we just didn't stop to put one on. We weren't thinking that way.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;28;Therapist;Sounds like drinking changes how you think in those moments?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;29;Client;Yeah. I would've definitely told him to put on a condom if I was sober.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;30;Therapist;There's something else I want to share. When people forget where they are or how many drinks they've had, that's a sign of heavy drinking. And when people keep drinking despite experiencing negative consequences, that can be a sign of what we call alcohol use disorder.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;31;Client;Well, that's not me. I don't need help from anyone.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;32;Therapist;I'm curious. What do you like about drinking alcohol?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;33;Client;Um, well, it's fun. I like drinking when my friends are drinking too. Um, I laugh more. It's just fun.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;34;Therapist;Okay. And what about your drinking do you not like?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;35;Client;Um, I don't like forgetting where I'm at sometimes.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;36;Therapist;Anything else?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;37;Client;I really don't want any STDs.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;38;Therapist;Right. So, on one hand, you like the feeling of being relaxed and having fun when you're drinking and on the other hand, you don't like forgetting where you are or forgetting how many drinks you've had and you don't like putting yourself at risk for STDs?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;39;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;40;Therapist;So, when you think about what you like and not like about your drinking, where do you want to go from here? What would you like to change about your drinking?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;41;Client;Well, I definitely don't want to drink too much again.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;42;Therapist;How ready are you to not drink too much? If I asked you to pick a number on a scale of 0 to 10, and 10 being totally ready, what number would you pick?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;43;Client;Um, a nine.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;44;Therapist;Very ready to stop drinking too much. Why do you think you picked such a high number like nine rather than a lower number like a six or a seven?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;45;Client;Well, I really don't want any STDs and I don't like wondering whether I have one or not.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;46;Therapist;Okay. What plan could you come up with to make sure you achieve that goal?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;47;Client;Um, well, I want to count my drinks so I don't have more than two and I want to stop drinking once I start feeling drunk.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;48;Therapist;Great. Who could help you reach this goal?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;49;Client;Well, I have this friend who thinks I drink too much. She would probably be willing to make me promise not to have more than two drinks at a party.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;50;Therapist;Okay. And how about unprotected sex? It sounds like you don't want to experience that again.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;51;Client;I'm going to talk with him and I'm going to make him promise that we always use a condom and that we don't have sex drunk.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;52;Therapist;All right. So, you're very motivated to change your drinking and you have a plan to keep from drinking more than two drinks at parties and keep from having unprotected sex. I would like to share how it's working for you. What do you think about coming back in six weeks or so?;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;53;Client;Okay.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;54;Therapist;Great. Thanks for talking with me and I look forward to seeing you again soon.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;0;Therapist;So, tell me about the exercise.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;1;Client;Well, since we spoke last, I've been to the gym a couple of times.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;2;Therapist;You have?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;3;Client;I have.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;4;Therapist;That's fantastic.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;5;Client;Yeah, and actually, my pants feel a little better too. I'm very pleased with it.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;6;Therapist;So, what else have you noticed other than your pants fitting better?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;7;Client;Um, I do feel better.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;8;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;9;Client;My back—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;10;Therapist;Your... what?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;11;Client;Well, my back doesn't hurt nearly so much.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;12;Therapist;Wow.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;13;Client;And, um, but it seems like it's still hard. I'd like to go more often, or I guess I'm just need to be a little more patient with myself because it's, um, I'm not— I want to be able to spend more time at the gym, but right now, it's not— Well, I guess I need to build up to it.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;14;Therapist;Mm-hmm. So, what would help you get to building up to it? Spending more time there.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;15;Client;Um, well, I guess just sticking with it and not getting sidetracked.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;16;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;17;Client;Like last week, I didn't get there at all until like Thursday during the week.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;18;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;19;Client;So it was a frustrating week for the gym that way.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;20;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;21;Client;I was kind of busy with some other things, but, um—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;22;Therapist;Mm-hmm. But you made it one day—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;23;Client;I got—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;24;Therapist;Instead of zero days.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;25;Client;Yeah, and actually, I made it again on Saturday too. So.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;26;Therapist;That's fantastic.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;27;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;28;Therapist;Even with this, you know, pretty hectic schedule going on.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;29;Client;Yeah. It's been a little hectic, you know. And, uh— But, I don't like it too much because there's all these younger guys that can lift a lot more weight than me or they can stay on the treadmill longer, and it's a little discouraging, you know. 'Cause I don't know if you've noticed, I'm not buff, and they are. And it's a little discouraging to think how much work it's going to take to get, you know, kind of back towards that.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;30;Therapist;So you'd like to get buff?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;31;Client;No, but, um, when I'm not at the gym, and I am my normal rational self, I realize that I'm, you know, way past the age where I would really even want to do that, let alone want to spend the time it takes. But then while I'm at the gym, and I see the buff young guys, you know, lifting a lot of weight and all that stuff, then, you know, the urge to be buff comes up in me.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;32;Therapist;So, but for right now, it sounds like just having the pants fit better—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;33;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;34;Therapist;Sounds really like it's making you feel good about yourself, and—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;35;Client;It is.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;36;Therapist;What other positive things have you noticed about the exercise?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;37;Client;Well, I noticed— Well, I still need to work on my diet a lot. I haven't— I'd like to say that by working out at the gym, I have modified my diet, but I haven't very much. I've gotten a little bit better with that, but I'd like to do a lot more.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;38;Therapist;In what way have you gotten a little bit better?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;39;Client;Um, a little bit less junk food. Um, like at times, when I feel like, 'Oh, I think I'll just go have a candy bar,' or some worthless thing like that, I'll actually have second thoughts before I do it.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;40;Therapist;So you're at the second thought part. And what do you think might take you over to actually doing it if you wanted to?;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;41;Client;Well, I think when I really start seeing some results at the gym, it's kind of— I think the way it works in my mind is if I've worked out really hard and I've— say I've lost a pound that week—;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;42;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
105;high;diet and weight loss management;43;Client;You know, and then as I'm looking at that double or triple fudge four-decker ice cream sundae thing, you know, that somebody is eating, I would say, 'Wow, that would be about two hours on the treadmill.' Then that would probably— the— that would—;;;;;;;;;;;;;;;;;;;;;;;;
